q1,q2,q3,q4,q5,q6
-1.1998633268511603,-1.8745758869969598,-1.7994268442440111,3.682159331000732,5.070657282180736,-2.959304689304899
5.0833218431131995,-1.8745757984694313,-1.7994271552247862,-2.6010257572287943,5.070657142618254,-3.5305046857193583
-1.1998636381573131,-1.8745756128522917,-1.7994273547117625,3.6821595657178903,-1.2125283386816461,-3.816104690690747
-4.8133977250144415,5.28268364783261,1.9236924783223577,2.2123800437169594,-1.4559140737022769,5.326419475007492
-1.1998643844301877,-1.8745637521123337,-1.7994370409174507,3.682157406279059,5.070656190618645,1.8958805720737488
-4.813398194202302,-1.0004986825373927,1.9236906181488236,-4.070806379281162,-1.4559136104448211,4.755219489889965
1.4697869385632778,-1.0004988401496215,1.9236907133914163,-4.070806315635521,-1.455913436818792,4.469619490481375
5.10877670067358,4.474382486850121,-1.8908226861540167,-2.5752260870198023,-1.1871387146674481,4.180959418251286
5.108777149165332,-1.8088032219389474,-1.8908232445468443,-2.5752251067677117,5.096047052663279,-2.6734259497987805
5.108776685064177,4.474381970184952,-1.8908227664275605,3.707959941668572,5.096046527979106,-2.9590260842077636
-1.1716571578767165,4.189057238477382,-2.0125465963505347,0.974948109232499,1.1875823918167465,-0.38429884118379043
5.11152508974295,4.189052576905741,-2.0125410530849672,-5.308238044826788,-5.095599866821053,5.61328648315972
1.4586442633640837,-1.3314647235196604,1.8950042958037108,-0.5664608822847914,1.4482292892553237,-4.095357338530634
5.111524774706252,4.189052567153764,-2.0125411282444814,-5.308237962765447,-5.095599551734663,-1.2410988203040185
1.4586450140332763,-1.3314511256375767,1.8949947889766416,5.71672033030765,1.4482300471934433,-4.952157287469016
1.4595080451932712,4.958491260151176,1.8861425865602746,-0.5643707949298846,-4.834080051445215,-4.666602874511418
5.1088120040354275,-2.098865965108567,-2.003245009993826,0.9703823906093404,1.1902934256535591,-1.2411326189632919
-4.820544164611283,-1.0416020092963303,2.008776037171909,2.1684123663425496,4.83460683019841,-0.9562370289983698
